	logFC	logCPM	PValue	FDR
NODE_24349_length_1182_cov_15.620720_g14867_i0	0.375965808486628	4.23797695566631	0.497264873099753	0.866013008281775
NODE_22673_length_1257_cov_20.363262_g13884_i0	0.372825487631653	4.46312360462674	0.497264873099753	0.866013008281775
NODE_22886_length_1247_cov_21.045681_g14004_i0	-0.35410341522499	4.24339929122635	0.497264873099753	0.866013008281775
NODE_814_length_4226_cov_31.024384_g526_i1	0.34889738449029	4.08211343896599	0.497264873099753	0.866013008281775
NODE_11868_length_1862_cov_55.750412_g7468_i0	0.348405504379483	4.32381511795025	0.497264873099753	0.866013008281775
NODE_15153_length_1639_cov_45.124687_g9439_i0	-0.345280369815369	4.27162207100824	0.497264873099753	0.866013008281775
NODE_32736_length_864_cov_29.889160_g7393_i1	0.342142542006446	4.43225102537965	0.497264873099753	0.866013008281775
NODE_30779_length_931_cov_88.275901_g18807_i0	-0.260929153801561	5.73983387607355	0.49729158764831	0.866013008281775
NODE_38987_length_667_cov_50.368590_g24623_i0	0.263034372283752	5.50061272778097	0.497335399173512	0.866013008281775
NODE_6886_length_2324_cov_82.637440_g4398_i0	0.259105755388152	5.60624500649451	0.497335399173512	0.866013008281775
NODE_15375_length_1628_cov_34.600000_g885_i3	-0.334200553482993	4.40023248623867	0.497378433203861	0.866013008281775
NODE_52336_length_355_cov_36.935897_g37126_i0	0.332969435657178	4.40273740854782	0.497378433203861	0.866013008281775
NODE_28234_length_1026_cov_24.383520_g15934_i1	-0.322784831201381	4.56431989175424	0.497378433203861	0.866013008281775
NODE_20872_length_1336_cov_18.724671_g12828_i0	0.318881723730395	4.33998288385236	0.497378433203861	0.866013008281775
NODE_12748_length_1796_cov_29.990302_g7996_i0	-0.317661678135002	4.4652927040175	0.497378433203861	0.866013008281775
NODE_8342_length_2162_cov_32.351109_g5292_i0	-0.297099215894497	4.40504108569897	0.497378433203861	0.866013008281775
NODE_23535_length_1218_cov_107.734468_g14378_i0	0.242347905934424	6.58704203889693	0.497785249916675	0.866633985795267
NODE_19000_length_1429_cov_296.624820_g11741_i0	0.21974350338459	8.08744213111662	0.498097944072166	0.866870085595874
NODE_12682_length_1802_cov_7.665151_g7957_i0	0.50143058507908	3.7410661203963	0.498372514765117	0.866870085595874
NODE_1184_length_3890_cov_10.603847_g788_i0	-0.477656479713979	3.47567788772393	0.498372514765117	0.866870085595874
NODE_9686_length_2035_cov_8.107430_g6142_i0	0.466433932686831	3.52278934962875	0.498372514765117	0.866870085595874
NODE_9104_length_2089_cov_26.128543_g5777_i0	-0.451340855196307	3.39903062714137	0.498372514765117	0.866870085595874
NODE_2216_length_3334_cov_23.770283_g1429_i0	0.450628505237511	3.77101151731098	0.498372514765117	0.866870085595874
NODE_27526_length_1055_cov_17.565217_g16771_i0	-0.44630008349678	3.42310201761995	0.498372514765117	0.866870085595874
NODE_6452_length_2383_cov_12.988462_g4137_i0	0.426065523862847	3.87869036434588	0.498372514765117	0.866870085595874
NODE_15763_length_1606_cov_11.789507_g9798_i0	0.394283767140409	3.49079259880267	0.498372514765117	0.866870085595874
NODE_27890_length_1040_cov_103.397192_g14708_i3	-0.274326100292892	5.5133697009226	0.498514234704061	0.867029288187469
NODE_35886_length_759_cov_32.459497_g22287_i0	0.284979495929317	5.0048377228389	0.499390870539861	0.868466515423896
NODE_17638_length_1503_cov_50.512329_g8597_i1	0.267564715090906	5.84926155863416	0.499555944843709	0.868666135618102
NODE_58407_length_282_cov_160.962343_g43197_i0	0.234073104165291	6.9633462685363	0.499835539702354	0.86906483269436
NODE_46077_length_478_cov_254.328736_g30907_i0	0.216335580801233	7.81854296286391	0.499960176985774	0.869194051655823
NODE_17836_length_1491_cov_82.501381_g11033_i0	0.242544916667732	6.27839056853929	0.500107358970878	0.869287305683367
NODE_37860_length_700_cov_143.550989_g23770_i0	-0.22366233320772	7.09796556101146	0.500114463580022	0.869287305683367
NODE_30466_length_941_cov_123.505568_g18616_i0	0.229382026096812	6.90395328582822	0.500665748795862	0.869639564249796
NODE_21934_length_1290_cov_73.341620_g13463_i0	-0.294135780142453	4.91985973756559	0.500707957488456	0.869639564249796
NODE_1358_length_3771_cov_33.542114_g903_i0	0.293026254872151	4.85873628062362	0.500707957488456	0.869639564249796
NODE_16791_length_1548_cov_73.780066_g9634_i2	-0.288644916892778	4.98860577302339	0.500707957488456	0.869639564249796
NODE_31895_length_892_cov_38.699647_g19514_i0	0.28298773845831	4.93911979594934	0.500707957488456	0.869639564249796
NODE_16528_length_1563_cov_34.476316_g10262_i0	-0.278337042802126	4.85942840581071	0.500707957488456	0.869639564249796
NODE_14358_length_1690_cov_43.052823_g8945_i0	0.269099385161656	5.04747228697347	0.500707957488456	0.869639564249796
NODE_24931_length_1158_cov_88.303139_g15225_i0	-0.24454497414233	6.24940477880087	0.501151853150011	0.869639564249796
NODE_35520_length_771_cov_36.273352_g22017_i0	0.274883214566825	5.20798878196314	0.50115890210097	0.869639564249796
NODE_30752_length_932_cov_58.286839_g18793_i0	0.265897624659442	5.44827432780372	0.50115890210097	0.869639564249796
NODE_23067_length_1238_cov_114.385774_g14110_i0	-0.250434723470142	5.80784014427386	0.501957824823508	0.869639564249796
NODE_10576_length_1961_cov_25.594369_g6671_i0	-0.315249754663838	4.89554997483647	0.502059750410614	0.869639564249796
NODE_12108_length_1845_cov_27.401221_g7611_i0	0.311028918339142	4.89829184404626	0.502059750410614	0.869639564249796
NODE_6100_length_2427_cov_25.248742_g3918_i0	0.309049523446966	4.73872995951029	0.502059750410614	0.869639564249796
NODE_26096_length_1110_cov_27.727273_g15931_i0	0.305253085731523	4.73859030722588	0.502059750410614	0.869639564249796
NODE_26602_length_1091_cov_12.229962_g16223_i0	0.296695430483129	5.22374857914157	0.502059750410614	0.869639564249796
NODE_38850_length_671_cov_29.093949_g7525_i1	0.291973698203604	4.75773324512849	0.502059750410614	0.869639564249796
NODE_4423_length_2708_cov_33.839400_g2854_i0	-0.287094612917238	4.55539317987606	0.502059750410614	0.869639564249796
NODE_20914_length_1334_cov_100.154919_g11826_i2	-0.28637851356354	4.61145581315195	0.502059750410614	0.869639564249796
NODE_18595_length_1451_cov_164.423295_g11301_i1	0.275458716132023	4.38608610529068	0.502059750410614	0.869639564249796
NODE_5827_length_2466_cov_50.640941_g3742_i0	0.263389954776328	5.52220112201065	0.502198114468072	0.869639564249796
NODE_31342_length_912_cov_32.238205_g19147_i0	-0.263832166989791	5.21115719775849	0.502641165494932	0.869639564249796
NODE_33737_length_830_cov_179.876747_g20744_i0	-0.243857565815721	5.82140120196772	0.503223059788921	0.869639564249796
NODE_18234_length_1470_cov_43.407148_g9566_i1	0.316982832245534	4.66170372563713	0.50339592521447	0.869639564249796
NODE_162_length_5978_cov_33.596125_g81_i1	-0.314790434736185	4.55393228365723	0.50339592521447	0.869639564249796
NODE_16378_length_1570_cov_125.162410_g10174_i0	-0.312696930027897	4.73088310507765	0.50339592521447	0.869639564249796
NODE_11695_length_1873_cov_46.444262_g4768_i1	-0.309697519889603	4.4198212324793	0.50339592521447	0.869639564249796
NODE_12855_length_1790_cov_24.215226_g8052_i0	0.307251245388525	4.56125167683392	0.50339592521447	0.869639564249796
NODE_45873_length_483_cov_89.411364_g18418_i3	0.301624911805665	4.84686412344496	0.50339592521447	0.869639564249796
